avg_rating,total_reviews,avg_sentiment_score,positive_reviews,negative_reviews,active_days,positive_sentiment_pct,negative_sentiment_pct,sentiment_category,review_density,positive_ratio,global_product_id,source_platform_std
4.83,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_21143106,tiki
4.22,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_56196502,tiki
4.65,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_162772687,tiki
4.91,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_561953,tiki
4.81,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_561879,tiki
3.98,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_23808768,tiki
4.37,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_113568856,tiki
4.45,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_37130044,tiki
4.3,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_262792654,tiki
4.68,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_55523366,tiki
4.77,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_23490593,tiki
4.39,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_3716571,tiki
4.4,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_550442,tiki
4.75,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_8288935,tiki
4.57,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_82861299,tiki
4.78,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_274101262,tiki
4.44,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_54393385,tiki
4.68,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_764581,tiki
4.0,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_53970712,tiki
4.45,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_536965,tiki
4.69,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_134364129,tiki
4.19,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_192977208,tiki
4.68,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_53545646,tiki
4.76,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_193177952,tiki
4.66,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_52674338,tiki
4.85,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_52665707,tiki
4.6,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_52297100,tiki
4.54,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_7718737,tiki
4.13,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_51971799,tiki
4.27,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_8378816,tiki
4.83,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_515871,tiki
4.38,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_515550,tiki
4.86,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_390304,tiki
4.86,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_86267527,tiki
4.77,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_514927,tiki
4.71,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_51286890,tiki
3.9,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_23046907,tiki
3.77,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_23010613,tiki
4.87,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_179981013,tiki
4.21,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_151564798,tiki
4.7,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_1938895,tiki
4.15,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_19408798,tiki
4.68,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_4061101,tiki
